,Unnamed: 0,Body_Temperature,Heart_Rate,Pulse_Rate,SpO2,ECG,Anomaly_Type,Normal
694,694,99.0,74,73,96,549,0,0
695,695,98.99,75,75,96,538,0,0
696,696,99.0,74,74,95,548,0,0
697,697,98.79,74,74,95,557,0,0
698,698,98.79,76,75,95,540,0,0
699,699,98.55,76,76,96,532,0,0
700,700,98.33,76,76,95,546,0,0
701,701,98.16,76,76,96,526,0,0
702,702,98.07,76,76,97,579,0,0
703,703,97.91,75,75,98,554,0,0
704,704,98.06,76,76,98,568,0,0
705,705,98.04,75,75,98,700,0,0
706,706,98.24,74,75,97,459,0,0
707,707,98.2,75,75,96,509,0,0
708,708,98.31,75,75,97,557,0,0
709,709,98.25,76,76,97,536,0,0
710,710,98.37,76,77,97,535,0,0
711,711,98.35,75,74,97,559,0,0
712,712,98.21,73,72,97,502,0,0
713,713,97.96,73,72,98,496,0,0
714,714,98.02,73,74,97,481,0,0
715,715,97.89,75,75,97,529,0,0
716,716,97.7,73,73,97,591,0,0
717,717,97.71,73,72,97,555,0,0
718,718,97.91,75,76,97,548,0,0
719,719,98.08,76,75,98,547,0,0
720,720,97.85,75,74,97,521,0,0
721,721,97.7,73,74,98,584,0,0
722,722,97.73,75,75,98,550,0,0
723,723,97.6,74,75,98,528,0,0
724,724,97.55,76,76,98,540,0,0
725,725,97.39,77,76,99,535,0,0
726,726,97.38,78,77,99,514,0,0
727,727,97.23,78,77,99,553,0,0
728,728,97.44,80,79,99,574,0,0
729,729,97.53,80,80,98,552,0,0
730,730,97.29,79,80,98,545,0,0
731,731,97.47,79,78,99,545,0,0
732,732,97.4,80,79,98,542,0,0
733,733,97.35,79,78,98,484,0,0
734,734,97.31,80,80,99,509,0,0
735,735,97.22,79,80,99,533,0,0
736,736,97.36,80,80,100,478,0,0
737,737,97.6,80,80,99,493,0,0
738,738,97.6,78,79,99,486,0,0
739,739,97.54,79,79,99,529,0,0
740,740,97.52,77,77,100,516,0,0
741,741,97.32,78,78,99,510,0,0
742,742,97.3,79,80,99,525,0,0
743,743,97.15,78,78,98,519,0,0
744,744,97.04,76,75,98,532,0,0
745,745,97.0,77,76,98,538,0,0
746,746,97.0,77,76,98,543,0,0
747,747,97.0,78,77,97,558,0,0
748,748,97.0,76,77,97,674,0,0
749,749,97.21,77,77,96,427,0,0
750,750,97.46,79,78,95,490,0,0
751,751,97.29,78,77,95,538,0,0
752,752,97.48,76,77,95,520,0,0
753,753,97.39,76,77,95,474,0,0
754,754,97.26,77,76,95,550,0,0
755,755,97.19,78,78,95,522,0,0
756,756,97.0,80,80,95,551,0,0
757,757,97.0,80,80,95,517,0,0
758,758,97.21,79,78,95,515,0,0
759,759,97.08,77,78,95,540,0,0
760,760,97.32,79,78,95,518,0,0
761,761,97.29,80,79,95,574,0,0
762,762,97.34,80,80,95,597,0,0
763,763,97.42,80,81,95,615,0,0
764,764,97.53,80,79,95,574,0,0
765,765,97.73,78,79,95,562,0,0
766,766,97.92,79,79,95,558,0,0
767,767,98.13,77,76,95,563,0,0
768,768,98.28,78,77,95,562,0,0
769,769,98.36,77,76,95,599,0,0
770,770,98.3,76,76,95,577,0,0
771,771,98.26,77,76,95,604,0,0
772,772,98.14,77,76,95,615,0,0
773,773,97.97,78,79,95,525,0,0
774,774,97.89,77,77,95,586,0,0
775,775,98.06,77,78,96,583,0,0
776,776,98.27,77,76,97,612,0,0
777,777,98.2,77,78,97,597,0,0
778,778,98.37,77,76,96,549,0,0
779,779,98.44,78,79,97,611,0,0
780,780,98.41,78,78,96,594,0,0
781,781,98.24,76,77,95,569,0,0
782,782,98.01,76,76,96,590,0,0
783,783,98.25,76,76,97,700,0,0
784,784,98.42,77,77,98,564,0,0
785,785,98.28,78,79,99,541,0,0
786,786,98.32,76,75,99,588,0,0
787,787,98.31,76,76,100,582,0,0
788,788,98.13,74,73,99,620,0,0
789,789,98.23,75,76,100,569,0,0
790,790,98.47,75,75,99,566,0,0
791,791,98.41,76,76,99,587,0,0
792,792,98.66,75,75,99,573,0,0
793,793,98.45,76,76,100,536,0,0
794,794,98.69,77,78,99,568,0,0
795,795,98.8,78,77,100,572,0,0
796,796,98.93,80,80,99,560,0,0
797,797,99.0,79,79,100,564,0,0
798,798,99.0,78,78,100,518,0,0
799,799,99.0,79,78,100,519,0,0
800,800,99.0,79,78,99,557,0,0
801,801,98.84,79,80,99,527,0,0
802,802,99.0,79,80,100,565,0,0
803,803,98.76,79,80,100,534,0,0
804,804,98.98,78,79,99,541,0,0
805,805,99.0,79,78,98,583,0,0
806,806,98.79,80,80,98,561,0,0
807,807,98.57,79,80,98,580,0,0
808,808,98.61,80,80,99,552,0,0
809,809,98.64,80,79,99,528,0,0
810,810,98.46,80,80,98,538,0,0
811,811,98.67,80,80,99,520,0,0
812,812,98.47,80,80,98,557,0,0
813,813,98.36,80,79,97,498,0,0
814,814,98.53,79,78,97,529,0,0
815,815,98.69,79,79,97,532,0,0
816,816,98.94,80,79,97,536,0,0
817,817,99.0,80,79,97,535,0,0
818,818,98.78,80,81,97,512,0,0
819,819,98.77,80,81,96,556,0,0
820,820,98.94,80,80,96,539,0,0
821,821,98.78,79,80,96,535,0,0
822,822,98.58,79,78,96,557,0,0
823,823,98.78,80,81,96,510,0,0
824,824,98.77,80,79,95,573,0,0
825,825,98.81,79,80,95,525,0,0
826,826,98.74,80,80,95,538,0,0
827,827,98.6,78,79,95,700,0,0
828,828,98.45,80,79,96,470,0,0
829,829,98.56,79,80,96,517,0,0
830,830,98.35,80,81,95,514,0,0
831,831,98.58,79,79,96,490,0,0
832,832,98.41,77,78,95,497,0,0
833,833,98.24,76,77,95,517,0,0
834,834,98.03,74,73,95,492,0,0
835,835,98.09,76,77,95,498,0,0
836,836,98.2,74,74,96,525,0,0
837,837,97.99,73,73,96,514,0,0
838,838,97.97,74,75,95,495,0,0
839,839,97.88,73,74,96,539,0,0
840,840,84.5,91,119,95,60,1,0
841,841,78.9,26,123,63,781,1,0
842,842,95.3,29,37,25,704,1,0
843,843,108.6,105,95,95,718,1,0
844,844,130.0,122,121,5,530,1,0
845,845,50.5,119,66,7,508,1,0
846,846,86.2,73,8,97,867,1,0
847,847,139.6,108,19,92,718,1,0
848,848,99.3,91,72,0,249,1,0
849,849,61.4,41,84,56,416,1,0
850,850,125.2,66,124,81,760,1,0
851,851,52.6,95,112,23,308,1,0
852,852,91.9,107,4,75,584,1,0
853,853,138.2,17,71,75,285,1,0
854,854,126.5,137,13,46,549,1,0
855,855,82.4,122,74,72,894,1,0
856,856,66.3,127,81,4,605,1,0
857,857,92.3,116,105,26,951,1,0
858,858,133.1,52,51,38,303,1,0
859,859,95.3,96,48,40,804,1,0
860,860,85.0,107,78,96,948,1,0
861,861,131.4,144,57,25,666,1,0
862,862,53.2,47,10,70,589,1,0
863,863,104.8,142,70,49,791,1,0
864,864,100.3,33,22,58,262,1,0
865,865,88.6,11,119,13,719,1,0
866,866,113.0,131,25,91,319,1,0
867,867,117.9,100,117,61,660,1,0
868,868,97.6,143,6,55,380,1,0
869,869,56.1,129,57,18,971,1,0
870,870,110.8,82,94,77,683,1,0
871,871,89.1,105,121,61,234,1,0
872,872,87.4,66,10,99,820,1,0
873,873,124.7,12,72,0,517,1,0
874,874,140.2,36,82,27,162,1,0
875,875,53.7,96,76,15,977,1,0
876,876,146.6,72,15,36,646,1,0
877,877,58.2,141,87,42,509,1,0
878,878,119.0,92,68,9,814,1,0
879,879,90.6,95,100,87,193,1,0
880,880,77.9,146,14,58,265,1,0
881,881,137.8,142,109,67,483,1,0
882,882,128.6,134,0,15,667,1,0
883,883,74.0,112,81,73,309,1,0
884,884,65.7,118,25,32,131,1,0
885,885,83.6,4,114,87,20,1,0
886,886,101.4,105,105,33,910,1,0
887,887,129.0,61,39,60,552,1,0
888,888,96.7,128,66,41,632,1,0
889,889,54.4,83,125,1,380,1,0
890,890,119.4,58,28,78,508,1,0
891,891,107.1,11,81,97,83,1,0
892,892,112.8,93,144,79,101,1,0
893,893,100.7,40,107,1,142,1,0
894,894,64.9,14,84,27,577,1,0
895,895,139.3,29,107,17,139,1,0
896,896,116.4,140,47,23,307,1,0
897,897,138.1,127,130,36,648,1,0
898,898,62.2,13,59,44,286,1,0
899,899,53.3,22,109,5,733,1,0
900,900,76.4,69,122,41,72,1,0
901,901,86.6,94,86,26,333,1,0
902,902,145.8,121,60,33,7,1,0
903,903,59.6,74,27,87,283,1,0
904,904,64.8,76,125,57,224,1,0
905,905,90.3,47,26,89,559,1,0
906,906,119.5,139,118,85,641,1,0
907,907,111.8,92,38,75,647,1,0
908,908,69.9,78,93,64,520,1,0
909,909,107.8,114,135,15,921,1,0
910,910,123.9,61,49,80,576,1,0
911,911,79.5,96,130,82,859,1,0
912,912,143.3,67,86,73,395,1,0
913,913,105.3,89,135,77,945,1,0
914,914,80.3,17,64,18,520,1,0
915,915,94.0,147,133,37,798,1,0
916,916,69.6,107,90,68,246,1,0
917,917,118.8,80,137,94,628,1,0
918,918,108.3,23,129,80,790,1,0
919,919,133.5,118,88,25,255,1,0
920,920,78.2,92,85,73,751,1,0
921,921,100.9,24,74,45,665,1,0
922,922,138.8,79,123,16,720,1,0
923,923,62.7,128,131,5,985,1,0
924,924,117.3,55,116,99,826,1,0
925,925,134.8,134,55,88,9,1,0
926,926,55.4,128,121,79,502,1,0
927,927,77.9,147,117,75,412,1,0
928,928,55.6,5,10,95,364,1,0
929,929,85.7,119,48,0,709,1,0
930,930,75.6,17,132,89,720,1,0
931,931,145.5,119,15,32,945,1,0
932,932,103.8,86,121,21,908,1,0
933,933,116.3,78,148,1,945,1,0
934,934,66.6,106,88,59,430,1,0
935,935,102.8,95,97,61,0,1,0
936,936,129.0,101,9,49,115,1,0
937,937,118.7,115,92,76,268,1,0
938,938,91.1,143,115,65,704,1,0
939,939,80.0,93,61,87,415,1,0
940,940,139.5,89,38,4,586,1,0
941,941,65.2,72,141,37,451,1,0
942,942,90.5,122,61,55,834,1,0
943,943,50.1,104,143,43,437,1,0
944,944,135.3,138,101,9,447,1,0
945,945,69.6,111,26,92,936,1,0
946,946,95.0,23,57,55,432,1,0
947,947,68.5,48,48,16,691,1,0
948,948,144.9,16,139,74,73,1,0
949,949,54.3,126,110,41,578,1,0
950,950,113.7,70,77,90,136,1,0
951,951,99.2,139,89,21,956,1,0
952,952,97.1,107,91,77,640,1,0
953,953,68.3,140,53,67,794,1,0
954,954,53.0,102,110,35,964,1,0
955,955,93.2,139,135,18,728,1,0
956,956,107.4,29,30,50,848,1,0
957,957,131.7,90,128,14,175,1,0
958,958,92.3,148,49,1,32,1,0
959,959,136.3,132,95,51,959,1,0
960,960,97.42,75,74,98,544,0,0
961,961,97.56,75,76,98,535,0,0
962,962,97.33,76,77,99,567,0,0
963,963,97.42,76,77,99,572,0,0
964,964,97.44,74,73,100,599,0,0
965,965,97.32,72,72,100,528,0,0
966,966,97.33,71,72,99,542,0,0
967,967,97.31,71,72,99,579,0,0
968,968,97.24,70,71,99,583,0,0
969,969,97.37,71,71,99,626,0,0
970,970,97.32,71,71,98,700,0,0
971,971,97.39,71,71,98,505,0,0
972,972,97.51,72,73,98,565,0,0
973,973,97.33,73,73,98,576,0,0
974,974,97.41,73,72,98,609,0,0
975,975,97.49,73,73,97,584,0,0
976,976,97.46,75,75,97,589,0,0
977,977,97.39,77,76,98,600,0,0
978,978,97.34,78,78,98,577,0,0
979,979,97.33,77,77,99,558,0,0
980,980,97.29,79,80,100,588,0,0
981,981,97.25,78,79,100,592,0,0
982,982,97.28,76,75,100,577,0,0
983,983,97.1,75,74,99,592,0,0
984,984,97.02,75,74,99,595,0,0
985,985,97.2,75,74,99,585,0,0
986,986,97.07,74,74,99,593,0,0
987,987,97.0,73,73,98,582,0,0
988,988,97.0,74,74,97,586,0,0
989,989,97.09,75,76,97,577,0,0
990,990,97.25,77,77,97,603,0,0
991,991,97.29,78,78,98,555,0,0
992,992,97.37,78,79,99,562,0,0
993,993,97.45,79,79,99,595,0,0
994,994,97.53,77,78,99,557,0,0
995,995,97.48,77,78,99,525,0,0
996,996,97.4,78,79,99,579,0,0
997,997,97.31,77,77,99,547,0,0
998,998,97.2,76,76,99,555,0,0
999,999,97.36,76,77,98,537,0,0
1000,1000,97.35,75,76,99,582,0,0
1001,1001,97.31,76,77,98,541,0,0
1002,1002,97.4,74,74,97,561,0,0
1003,1003,97.35,75,76,98,570,0,0
1004,1004,97.5,75,76,98,568,0,0
1005,1005,97.51,74,73,97,561,0,0
1006,1006,97.67,76,77,97,518,0,0
1007,1007,97.74,77,76,97,700,0,0
1008,1008,97.58,78,78,98,452,0,0
1009,1009,97.37,80,81,97,510,0,0
1010,1010,97.57,80,80,97,546,0,0
1011,1011,97.59,80,81,98,567,0,0
1012,1012,97.59,79,80,99,558,0,0
1013,1013,97.44,79,78,100,549,0,0
1014,1014,97.22,77,78,99,573,0,0
1015,1015,97.29,76,76,100,552,0,0
1016,1016,97.34,74,75,100,574,0,0
1017,1017,97.32,72,73,99,562,0,0
1018,1018,97.42,73,72,99,557,0,0
1019,1019,97.25,73,73,99,554,0,0
1020,1020,97.4,72,72,98,549,0,0
1021,1021,97.35,71,71,97,567,0,0
1022,1022,97.17,72,72,98,562,0,0
1023,1023,97.16,72,71,98,549,0,0
1024,1024,97.1,71,71,99,578,0,0
1025,1025,97.0,71,70,99,559,0,0
1026,1026,97.19,70,71,99,529,0,0
1027,1027,97.0,70,70,99,533,0,0
1028,1028,97.06,70,71,99,547,0,0
1029,1029,97.0,70,69,100,524,0,0
1030,1030,97.02,72,73,99,527,0,0
1031,1031,97.0,70,71,98,564,0,0
1032,1032,97.0,69,68,98,518,0,0
1033,1033,97.0,68,68,98,559,0,0
1034,1034,97.09,69,68,99,533,0,0
1035,1035,97.01,70,70,100,524,0,0
1036,1036,97.0,71,72,100,500,0,0
1037,1037,97.0,71,71,99,535,0,0
1038,1038,97.09,72,71,98,477,0,0
1039,1039,97.0,70,70,97,518,0,0
1040,1040,97.19,69,69,98,517,0,0
1041,1041,97.05,67,66,98,492,0,0
1042,1042,97.01,67,66,99,554,0,0
1043,1043,97.0,65,65,99,528,0,0
1044,1044,97.11,65,66,99,522,0,0
1045,1045,97.22,65,66,98,488,0,0
1046,1046,97.23,63,64,97,691,0,0
1047,1047,97.42,62,62,97,448,0,0
1048,1048,97.41,62,63,97,508,0,0
1049,1049,97.16,61,61,97,515,0,0
1050,1050,97.28,61,61,97,525,0,0
1051,1051,97.5,61,60,97,509,0,0
1052,1052,97.36,60,59,97,484,0,0
1053,1053,97.27,61,60,96,533,0,0
1054,1054,97.31,60,61,96,542,0,0
1055,1055,97.45,60,60,97,491,0,0
1056,1056,97.64,60,61,97,517,0,0
1057,1057,97.8,61,60,97,530,0,0
1058,1058,97.65,61,61,97,554,0,0
1059,1059,97.49,63,64,98,505,0,0
1060,1060,97.48,64,63,98,506,0,0
1061,1061,97.53,63,62,97,576,0,0
1062,1062,97.78,64,64,98,565,0,0
1063,1063,97.75,63,62,97,586,0,0
1064,1064,97.62,64,65,97,545,0,0
1065,1065,97.45,66,66,98,579,0,0
1066,1066,97.63,66,65,98,551,0,0
1067,1067,97.62,66,65,98,545,0,0
1068,1068,97.63,67,67,99,545,0,0
1069,1069,97.65,67,68,98,559,0,0
1070,1070,97.8,67,66,98,604,0,0
1071,1071,97.96,66,65,99,662,0,0
1072,1072,97.86,64,64,98,585,0,0
1073,1073,97.89,65,65,97,580,0,0
1074,1074,97.9,66,67,98,580,0,0
1075,1075,97.87,65,66,98,636,0,0
1076,1076,98.03,66,67,99,526,0,0
1077,1077,97.86,66,66,99,580,0,0
1078,1078,98.01,67,66,99,568,0,0
1079,1079,98.19,66,67,99,593,0,0
1080,1080,98.27,67,66,100,583,0,0
1081,1081,98.22,65,66,99,605,0,0
1082,1082,98.09,67,67,98,619,0,0
1083,1083,97.92,68,68,99,568,0,0
1084,1084,97.99,67,68,99,614,0,0
1085,1085,97.96,65,64,100,599,0,0
1086,1086,97.79,65,66,99,587,0,0
1087,1087,97.85,64,65,100,560,0,0
1088,1088,97.99,63,62,99,590,0,0
1089,1089,98.09,62,62,99,565,0,0
1090,1090,98.12,61,60,99,573,0,0
1091,1091,98.01,62,62,99,531,0,0
1092,1092,97.81,62,62,98,530,0,0
1093,1093,97.57,61,60,98,700,0,0
1094,1094,97.45,60,59,97,475,0,0
1095,1095,97.51,61,61,98,547,0,0
1096,1096,97.73,62,62,98,517,0,0
1097,1097,97.84,61,60,98,576,0,0
1098,1098,97.82,60,59,98,570,0,0
1099,1099,97.82,60,60,99,566,0,0
1100,1100,97.7,60,61,98,560,0,0
1101,1101,97.48,60,60,97,569,0,0
1102,1102,97.71,61,60,96,573,0,0
1103,1103,97.9,60,59,96,545,0,0
1104,1104,97.78,61,61,95,545,0,0
1105,1105,97.54,61,62,96,534,0,0
1106,1106,97.51,61,62,95,552,0,0
1107,1107,97.31,62,63,95,549,0,0
1108,1108,97.16,62,61,95,522,0,0
1109,1109,97.13,61,60,95,549,0,0
1110,1110,97.0,60,60,95,539,0,0
1111,1111,97.16,61,60,95,572,0,0
1112,1112,97.02,61,62,95,574,0,0
1113,1113,97.1,60,60,95,517,0,0
1114,1114,97.04,60,60,95,587,0,0
1115,1115,97.0,60,60,95,558,0,0
1116,1116,97.12,62,61,95,534,0,0
1117,1117,97.19,64,63,95,564,0,0
1118,1118,97.0,64,64,95,539,0,0
1119,1119,97.18,64,63,96,535,0,0
1120,1120,97.21,63,64,95,574,0,0
1121,1121,97.02,62,62,95,568,0,0
1122,1122,97.26,63,64,96,545,0,0
1123,1123,97.4,65,64,96,560,0,0
1124,1124,97.59,65,65,96,612,0,0
1125,1125,97.55,66,66,95,545,0,0
1126,1126,97.78,67,68,95,539,0,0
1127,1127,97.96,68,68,95,503,0,0
1128,1128,97.91,69,68,95,522,0,0
1129,1129,97.67,68,68,95,557,0,0
1130,1130,97.52,67,66,95,529,0,0
1131,1131,97.77,66,67,96,497,0,0
1132,1132,97.82,65,64,97,533,0,0
1133,1133,97.67,66,66,96,565,0,0
1134,1134,97.82,65,66,97,517,0,0
1135,1135,97.86,64,65,97,700,0,0
1136,1136,98.01,65,65,97,417,0,0
1137,1137,97.92,65,65,97,473,0,0
1138,1138,98.13,67,66,97,523,0,0
1139,1139,97.94,67,66,97,533,0,0
1140,1140,82.0,14,87,68,555,1,0
1141,1141,95.9,70,10,74,390,1,0
1142,1142,127.0,9,104,71,121,1,0
1143,1143,76.8,80,108,28,334,1,0
1144,1144,112.7,138,76,48,714,1,0
1145,1145,67.0,114,80,91,922,1,0
1146,1146,143.0,37,110,44,966,1,0
1147,1147,56.0,104,57,14,581,1,0
1148,1148,89.4,88,142,95,409,1,0
1149,1149,142.1,101,29,69,620,1,0
1150,1150,57.0,147,75,68,119,1,0
1151,1151,141.6,73,59,89,637,1,0
1152,1152,74.1,28,47,13,192,1,0
1153,1153,87.0,56,15,6,651,1,0
1154,1154,135.3,38,114,52,584,1,0
1155,1155,137.5,80,56,33,904,1,0
1156,1156,80.1,118,142,35,39,1,0
1157,1157,50.4,98,67,76,128,1,0
1158,1158,97.5,105,12,50,143,1,0
1159,1159,106.5,45,54,36,45,1,0
1160,1160,147.4,56,75,66,405,1,0
1161,1161,97.7,14,134,22,133,1,0
1162,1162,131.9,136,122,5,984,1,0
1163,1163,120.3,8,137,96,116,1,0
1164,1164,70.9,106,60,57,951,1,0
1165,1165,100.6,141,96,57,353,1,0
1166,1166,122.4,23,42,93,938,1,0
1167,1167,121.8,82,55,95,8,1,0
1168,1168,106.6,57,44,82,156,1,0
1169,1169,145.4,133,14,54,297,1,0
1170,1170,121.9,83,49,87,666,1,0
1171,1171,144.6,126,53,43,391,1,0
1172,1172,97.2,113,0,97,579,1,0
1173,1173,94.2,62,82,23,230,1,0
1174,1174,120.4,113,108,44,877,1,0
1175,1175,144.1,120,146,2,14,1,0
1176,1176,135.8,107,17,25,385,1,0
1177,1177,133.3,143,64,97,48,1,0
1178,1178,78.4,34,48,20,977,1,0
1179,1179,141.4,0,73,15,918,1,0
1180,1180,128.3,127,62,15,504,1,0
1181,1181,128.8,124,5,85,826,1,0
1182,1182,90.1,128,7,99,900,1,0
1183,1183,96.0,126,117,27,790,1,0
1184,1184,105.0,134,12,61,637,1,0
1185,1185,117.5,139,138,51,629,1,0
1186,1186,65.6,118,97,49,323,1,0
1187,1187,119.5,138,127,40,828,1,0
1188,1188,141.4,109,105,20,183,1,0
1189,1189,146.6,10,88,78,874,1,0
1190,1190,124.0,50,17,99,772,1,0
1191,1191,101.7,40,147,70,239,1,0
1192,1192,110.7,24,114,65,963,1,0
1193,1193,81.1,83,65,28,649,1,0
1194,1194,132.6,43,42,21,931,1,0
1195,1195,143.4,64,3,26,665,1,0
1196,1196,72.7,108,51,94,892,1,0
1197,1197,125.6,127,28,46,236,1,0
1198,1198,64.9,64,103,80,602,1,0
1199,1199,112.5,143,53,85,866,1,0
1200,1200,109.8,103,147,96,45,1,0
1201,1201,58.1,96,135,96,141,1,0
1202,1202,108.4,69,16,8,210,1,0
1203,1203,77.6,134,78,53,130,1,0
1204,1204,87.4,17,128,20,995,1,0
1205,1205,127.9,136,142,71,33,1,0
1206,1206,75.1,142,31,91,600,1,0
1207,1207,64.4,123,9,83,599,1,0
1208,1208,81.4,100,126,37,132,1,0
1209,1209,149.5,9,134,22,754,1,0
1210,1210,100.4,91,67,35,516,1,0
1211,1211,87.7,26,17,39,832,1,0
1212,1212,85.0,69,44,47,960,1,0
1213,1213,89.6,102,25,19,842,1,0
1214,1214,101.8,55,74,25,589,1,0
1215,1215,68.8,12,74,79,218,1,0
1216,1216,87.3,77,35,54,721,1,0
1217,1217,70.6,77,147,78,547,1,0
1218,1218,54.3,106,38,75,42,1,0
1219,1219,122.0,36,70,47,748,1,0
1220,1220,66.4,92,72,46,692,1,0
1221,1221,95.9,74,112,34,248,1,0
1222,1222,92.6,35,13,59,335,1,0
1223,1223,63.9,80,58,11,593,1,0
1224,1224,148.6,131,69,10,183,1,0
1225,1225,136.8,101,18,55,154,1,0
1226,1226,146.7,61,83,85,375,1,0
1227,1227,142.4,48,19,62,754,1,0
1228,1228,141.7,1,41,99,746,1,0
1229,1229,75.8,46,74,77,834,1,0
1230,1230,146.5,6,10,88,836,1,0
1231,1231,72.7,112,97,97,256,1,0
1232,1232,78.0,107,4,61,71,1,0
1233,1233,102.9,112,131,56,581,1,0
1234,1234,94.5,142,36,88,101,1,0
1235,1235,72.0,84,16,75,123,1,0
1236,1236,123.8,52,14,64,53,1,0
1237,1237,79.5,6,102,0,720,1,0
1238,1238,70.0,53,14,88,734,1,0
1239,1239,63.1,58,36,89,282,1,0
1240,1240,103.7,32,2,42,768,1,0
1241,1241,95.9,94,45,98,662,1,0
1242,1242,81.8,50,49,56,667,1,0
1243,1243,57.7,73,19,48,954,1,0
1244,1244,93.5,104,110,85,724,1,0
1245,1245,70.3,85,115,94,337,1,0
1246,1246,56.3,84,15,33,965,1,0
1247,1247,146.6,39,14,16,798,1,0
1248,1248,86.4,67,137,15,747,1,0
1249,1249,97.9,31,33,36,135,1,0
1250,1250,148.8,130,144,46,521,1,0
1251,1251,122.2,12,28,19,762,1,0
1252,1252,76.3,29,5,21,599,1,0
1253,1253,53.5,104,12,33,454,1,0
1254,1254,139.7,146,45,1,868,1,0
1255,1255,81.3,133,112,2,768,1,0
1256,1256,137.5,134,16,2,427,1,0
1257,1257,92.9,125,130,13,515,1,0
1258,1258,133.1,96,8,41,819,1,0
1259,1259,53.5,12,47,28,923,1,0
1260,1260,98.22,66,65,96,537,0,0
1261,1261,98.44,64,65,96,563,0,0
1262,1262,98.53,64,64,96,604,0,0
1263,1263,98.55,63,62,96,569,0,0
1264,1264,98.74,62,61,96,608,0,0
1265,1265,98.87,60,59,97,573,0,0
1266,1266,99.0,62,61,98,563,0,0
1267,1267,99.0,62,62,99,535,0,0
1268,1268,98.78,62,63,99,551,0,0
1269,1269,98.55,61,61,99,614,0,0
1270,1270,98.51,62,63,100,700,0,0
1271,1271,98.35,62,63,99,510,0,0
1272,1272,98.21,60,59,98,528,0,0
1273,1273,98.01,60,59,97,582,0,0
1274,1274,98.18,60,59,97,578,0,0
1275,1275,97.96,60,59,97,579,0,0
1276,1276,98.1,60,59,98,531,0,0
1277,1277,97.96,60,59,98,586,0,0
1278,1278,97.75,60,61,98,593,0,0
1279,1279,97.91,60,61,97,634,0,0
1280,1280,97.8,60,60,97,579,0,0
1281,1281,98.02,62,61,97,604,0,0
1282,1282,97.87,61,60,97,559,0,0
1283,1283,97.66,61,61,97,594,0,0
1284,1284,97.42,61,61,98,571,0,0
1285,1285,97.47,62,61,97,581,0,0
1286,1286,97.28,63,62,96,578,0,0
1287,1287,97.32,64,65,96,593,0,0
1288,1288,97.36,66,67,96,528,0,0
1289,1289,97.25,64,65,96,595,0,0
1290,1290,97.39,65,65,96,588,0,0
1291,1291,97.15,64,64,96,593,0,0
1292,1292,97.0,63,62,97,575,0,0
1293,1293,97.07,62,62,96,563,0,0
1294,1294,97.0,63,64,96,596,0,0
1295,1295,97.08,65,64,96,547,0,0
1296,1296,97.0,63,63,96,569,0,0
1297,1297,97.21,63,62,95,555,0,0
1298,1298,97.02,62,63,96,554,0,0
1299,1299,97.01,64,65,96,577,0,0
1300,1300,97.0,63,63,96,531,0,0
1301,1301,97.0,64,65,95,535,0,0
1302,1302,97.0,63,63,95,512,0,0
1303,1303,97.23,65,65,95,541,0,0
1304,1304,97.45,66,66,95,534,0,0
1305,1305,97.45,67,67,95,609,0,0
1306,1306,97.28,67,68,95,574,0,0
1307,1307,97.36,69,68,95,554,0,0
1308,1308,97.31,70,71,96,536,0,0
1309,1309,97.5,70,71,95,501,0,0
1310,1310,97.34,68,69,95,575,0,0
1311,1311,97.25,67,68,96,557,0,0
1312,1312,97.39,66,65,96,699,0,0
1313,1313,97.39,65,66,95,502,0,0
1314,1314,97.28,67,66,95,510,0,0
1315,1315,97.44,69,70,96,563,0,0
1316,1316,97.58,68,69,97,546,0,0
1317,1317,97.46,66,65,96,534,0,0
1318,1318,97.41,67,67,96,552,0,0
1319,1319,97.65,69,68,96,567,0,0
1320,1320,97.59,68,68,97,547,0,0
1321,1321,97.5,67,66,97,574,0,0
1322,1322,97.34,68,67,98,527,0,0
1323,1323,97.56,67,67,99,550,0,0
1324,1324,97.54,65,64,100,537,0,0
1325,1325,97.47,66,66,100,533,0,0
1326,1326,97.54,65,64,99,553,0,0
1327,1327,97.31,67,66,98,533,0,0
1328,1328,97.25,67,67,98,504,0,0
1329,1329,97.29,69,70,98,527,0,0
1330,1330,97.21,70,71,97,500,0,0
1331,1331,97.43,72,71,97,529,0,0
1332,1332,97.63,72,72,98,581,0,0
1333,1333,97.63,71,70,98,508,0,0
1334,1334,97.6,70,70,97,542,0,0
1335,1335,97.48,72,73,97,507,0,0
1336,1336,97.61,71,72,98,489,0,0
1337,1337,97.66,69,70,99,555,0,0
1338,1338,97.81,71,72,98,494,0,0
1339,1339,97.81,69,68,99,497,0,0
1340,1340,97.99,70,70,99,551,0,0
1341,1341,97.79,72,73,100,529,0,0
1342,1342,97.56,71,72,100,510,0,0
1343,1343,97.38,70,69,99,536,0,0
1344,1344,97.49,69,68,100,560,0,0
1345,1345,97.43,68,68,100,535,0,0
1346,1346,97.49,67,66,100,491,0,0
1347,1347,97.59,68,69,99,480,0,0
1348,1348,97.65,69,70,98,491,0,0
1349,1349,97.79,68,68,98,500,0,0
1350,1350,97.75,69,68,98,501,0,0
1351,1351,97.67,70,71,98,557,0,0
1352,1352,97.91,71,72,97,548,0,0
1353,1353,97.92,70,70,97,524,0,0
1354,1354,97.83,69,68,98,511,0,0
